system:index,HAND,TWI,builtup,dist_water,elevation,flow_accum,impervious,slope,.geo
16715,3.0285046,9.890924190664359,0.26144466,360.5551275463989,6.1048,0.33388528,0.8991867481413027,0.90043235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29473950812918,13.101346938724314]}"
16716,2.1010015,11.557856054573342,0.35213667,300.0,4.6784096,0.9222084,0.9731287776657352,0.7323415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29566197104675,13.101349460054557]}"
16717,1.381813,12.440433487962405,0.43198547,200.0,4.4818516,1.1690665,1.0,0.85256237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29658443415738,13.101351978085443]}"
16718,2.6049035,9.76271076033542,0.3172434,100.0,3.1993163,0.7136068,0.6412669478618116,2.3660936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29750689746082,13.101354492816968]}"
16719,3.6099503,10.561066497110621,0.15169986,2600.0,17.380363,0.00832963,0.15620879926141495,0.14427392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18865466501818,13.101939153297621]}"
16720,3.419298,10.374240307386515,0.13525495,2600.0,17.249113,0.00832963,0.1765251727495724,0.16691832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1895771074123,13.101942054238506]}"
16721,2.586838,9.887345811544819,0.08529963,2600.0,16.98684,0.009997095,0.08565586228265411,0.36298972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19049955002855,13.101944951880196]}"
16722,1.8636076,9.99721623420919,0.08811583,2601.922366251538,16.263609,0.016952083,0.7274282198459492,0.44728434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19142199286671,13.101947846222686]}"
16723,1.6722846,10.302697179414569,0.15196754,2607.6809620810595,16.072285,0.019309985,0.9335380235861286,0.3878342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19234443592649,13.101950737265971]}"
16724,1.6377077,9.97864731023784,0.19905339,2601.922366251538,16.037708,0.009200654,0.8632796325436944,0.26443717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19326687920766,13.101953625010049]}"
16725,1.4385608,9.646549486757158,0.19105095,2501.999200639361,15.363356,0.013614416,0.9386547122768181,0.5340135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19418932270996,13.101956509454919]}"
16726,1.6170175,9.415143220614155,0.17500891,2402.082429892863,14.717018,0.008722057,0.8772161019788577,0.49729764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19511176643314,13.10195939060057]}"
16727,0.6733127,10.768643144555345,0.253555,2302.1728866442677,13.7733135,0.17651203,0.74444392744827,0.47560075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19603421037695,13.101962268447005]}"
16728,0.29085222,13.502563057548198,0.094127536,2202.271554554524,13.390853,0.45901656,0.1528893594395495,0.17637427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19695665454113,13.101965142994217]}"
16729,0.8526124,10.33735596031853,0.29295167,2102.379604162864,13.952613,0.0112280985,0.45043593507947954,0.23696359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19787909892544,13.101968014242207]}"
16730,1.1182635,10.174909653217767,0.52217203,2002.4984394500786,14.218264,0.00832963,1.0,0.22364007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19880154352961,13.101970882190965]}"
16731,1.423141,10.196758732113349,0.53062326,1902.6297590440447,14.5970745,0.00832963,1.0,0.20915663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19972398835341,13.10197374684049]}"
16732,1.3306797,10.283803491032852,0.46373072,1802.7756377319947,14.542259,0.008329629,1.0,0.1855319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20064643339656,13.10197660819078]}"
16733,1.2765174,10.968289454805841,0.43619475,1702.9386365926403,14.489125,0.01751457,0.9937827237677982,0.1721388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20156887865883,13.10197946624183]}"
16734,1.7090763,10.743080895875877,0.47440216,1603.1219541881399,14.81026,0.008437373,0.962901290736539,0.12377659,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20249132413994,13.101982320993635]}"
16735,1.2152264,10.595055986298426,0.5263187,1503.3296378372909,14.615227,0.008636926,1.0,0.14473283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20341376983968,13.101985172446192]}"
16736,0.9186163,10.878397019218106,0.5254292,1403.56688476182,14.318617,0.025874967,1.0,0.19747072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20433621575776,13.101988020599501]}"
16737,0.6379272,12.334501694335907,0.4817768,1303.8404810405298,14.037928,0.070131384,0.9921170704843169,0.15608431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20525866189395,13.101990865453553]}"
16738,0.5619789,11.796570716905807,0.43368694,1204.1594578792296,13.96198,0.058849145,0.9659573610287638,0.15104784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20618110824797,13.101993707008347]}"
16739,0.2762383,12.354228439261815,0.44695267,1104.536101718726,13.676239,0.0972499,0.9410594341222887,0.15092938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2071035548196,13.10199654526388]}"
16740,0.24521221,12.048325317424013,0.52152073,1004.987562112089,13.645213,0.04918339,0.9982653032435138,0.07180738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20802600160856,13.101999380220146]}"
16741,0.20127065,12.392495409490136,0.5056351,905.5385138137417,13.601272,0.108371794,0.9501259267760143,0.10354302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20894844861462,13.102002211877146]}"
16742,0.028073804,13.354712300005339,0.3685076,806.2257748298549,13.428075,0.27461818,0.86530266486271,0.08816834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2098708958375,13.102005040234872]}"
16743,0.31183186,13.191394179512173,0.28726992,707.1067811865476,13.516937,0.43917802,0.5755713071330154,0.16069148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21079334327696,13.10200786529332]}"
16744,0.6818048,10.69441921329705,0.38951388,608.276253029822,13.581805,0.043930598,0.8364038052195699,0.22318897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21171579093277,13.102010687052491]}"
16745,0.41858536,12.962912588601528,0.4854132,509.9019513592784,13.250795,0.44462106,0.836367935224358,0.22923963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21263823880464,13.102013505512378]}"
16746,1.0677727,10.075576363844101,0.5107741,412.31056256176606,13.481351,0.008329628,1.0,0.25283256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21356068689235,13.102016320672977]}"
16747,0.9398071,10.5080864268332,0.47136176,316.22776601683796,13.139807,0.016968934,0.974988378555921,0.2662326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21448313519562,13.102019132534288]}"
16748,0.6996084,11.980385450263112,0.14670064,223.60679774997897,12.899609,0.038441826,0.12293224746261182,0.1588589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21540558371422,13.102021941096302]}"
16749,0.63753587,10.927631639462346,0.17278852,141.4213562373095,12.837536,0.0266461,0.03724765286394503,0.25387794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21632803244788,13.10202474635902]}"
16750,0.57189125,11.489862234199432,0.13698791,100.0,12.771891,0.18315035,0.012708344495821644,0.35849375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21725048139635,13.102027548322436]}"
16751,0.6340666,11.424079368441486,0.03483995,100.0,12.834066,0.08823855,0.0,0.37167203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21817293055938,13.102030346986547]}"
16752,0.4944926,11.220530789680977,0.077030286,141.4213562373095,12.694492,0.036086656,0.0,0.25876397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21909537993673,13.10203314235135]}"
16753,1.075352,10.770770116724377,0.17215085,223.60679774997897,13.269395,0.008329628,0.1401984823398189,0.13704942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22001782952813,13.102035934416842]}"
16754,0.90668654,10.008597928198382,0.12277151,316.22776601683796,12.801271,0.008921346,0.4793740267205177,0.2858002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22094027933332,13.102038723183018]}"
16755,0.56202954,11.085074948612178,0.06909311,412.31056256176606,12.26203,0.1473192,0.0,0.31160092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22186272935207,13.102041508649874]}"
16756,0.11228461,13.331934144060572,0.08486668,509.9019513592784,11.812284,0.388711,0.10708547567214587,0.13407438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22278517958411,13.102044290817407]}"
16757,0.28997043,10.54870213854054,0.08486935,608.276253029822,11.98997,0.008329628,0.1261746124194284,0.1463049,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22370763002921,13.102047069685616]}"
16758,0.27155215,10.632012446809334,0.04611599,707.1067811865476,11.971552,0.008329627,0.008302116473058667,0.1293262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22463008068708,13.102049845254497]}"
16759,0.09860485,13.310364761581383,0.07774872,806.2257748298549,11.798605,0.45939058,0.31270357541818417,0.15198243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22555253155751,13.102052617524041]}"
16760,0.12324361,12.603232922452195,0.12281877,905.5385138137417,11.823243,0.6413308,0.2914385373146104,0.3077917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2264749826402,13.10205538649425]}"
16761,0.57752836,12.702885375833361,0.023281861,1004.987562112089,12.277528,0.63394636,0.0,0.23938578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22739743393494,13.10205815216512]}"
16762,0.7359633,12.790560281302621,0.016588315,1104.536101718726,12.435963,0.65823144,0.0,0.19194695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22831988544146,13.102060914536645]}"
16763,0.6759148,13.045973418048863,0.06605811,1204.1594578792296,12.375915,0.6674285,0.0037195282757326014,0.1475986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2292423371595,13.102063673608823]}"
16764,0.6243421,13.140378704929695,0.18806252,1303.8404810405298,12.324342,0.67879725,0.3649753511529994,0.13376379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23016478908883,13.102066429381651]}"
16765,0.6203785,12.722258390492744,0.16008776,1403.56688476182,12.320378,0.7000022,0.10241106528687784,0.20164447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23108724122916,13.102069181855123]}"
16766,0.6375644,12.320750168913904,0.15319669,1503.3296378372909,12.337564,1.2584202,0.020525940767218136,0.37135285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23200969358028,13.10207193102924]}"
16767,0.5987183,12.470925534590657,0.1616879,1603.1219541881399,12.298718,2.1052947,0.4773267315585572,0.4640688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2329321461419,13.102074676903994]}"
16768,0.63468975,13.318433631990196,0.10901291,1702.9386365926403,12.303858,2.1440182,0.1302550344454852,0.2736489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2338545989138,13.102077419479384]}"
16769,0.73101074,13.40913240499089,0.07726756,1802.7756377319947,12.235457,2.1409671,0.0077793742935581296,0.19733645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23477705189569,13.102080158755406]}"
16770,1.0007675,12.435082832329691,0.079286374,1902.6297590440447,12.3248825,2.1444142,0.0,0.50442725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23569950508735,13.102082894732057]}"
16771,1.1509372,11.996884489924849,0.019878708,2002.4984394500786,12.450937,2.148759,0.0,0.7323457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23662195848851,13.102085627409332]}"
16772,1.7738249,8.829077957969597,0.09948289,2102.379604162864,12.8133545,0.008329626,0.09158505872803187,0.78969693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23754441209893,13.10208835678723]}"
16773,2.1282709,9.003130079004507,0.03495114,2202.271554554524,12.765052,0.008984579,0.0,0.6980983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23846686591834,13.102091082865742]}"
16774,2.346981,9.547522995227009,0.093921475,2302.1728866442677,12.121847,0.011304956,0.10118701730316401,0.510358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2393893199465,13.102093805644873]}"
16775,2.0541062,9.747041333733122,0.08917806,2402.082429892863,11.76455,0.008329626,0.046432314463313876,0.31668028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24031177418316,13.102096525124614]}"
16776,1.9227421,9.352254095516338,0.22041766,2501.999200639361,11.528836,0.008329626,0.3664721322290504,0.48341322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24123422862806,13.10209924130496]}"
16777,1.575344,9.408109537327283,0.3573027,2601.922366251538,10.527948,0.016004924,0.7225945967112176,0.67940915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24215668328094,13.102101954185915]}"
16778,0.87564033,10.262120675232188,0.29129842,2701.851217221259,9.37564,0.030591376,0.4243661674193476,0.49974442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24307913814157,13.102104663767467]}"
16779,0.38567176,11.204469414405077,0.14606772,2801.78514522438,8.885672,0.04535744,0.17899594860301313,0.25927275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24400159320966,13.102107370049616]}"
16780,0.15801728,11.632936306226942,0.14380407,2901.723625709382,8.658017,0.060302783,0.4756111027495153,0.19497329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24492404848499,13.10211007303236]}"
16781,0.26343328,11.438854454434095,0.19172058,3001.6662039607268,8.763433,0.0328592,0.3977199766013063,0.062460545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2458465039673,13.102112772715696]}"
16782,0.060429122,15.288530822242446,0.419217,3101.6124838541646,8.56043,1.1583396,0.9548056861362944,0.1087572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24676895965634,13.102115469099617]}"
16783,1.0429182,10.726802967700978,0.60274786,3201.5621187164243,8.968672,0.010402852,0.9731668870655159,0.14632879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24769141555184,13.102118162184123]}"
16784,2.7561772,10.975834601407318,0.46933794,3301.5148038438356,8.756177,0.022007527,0.992684126122264,0.23511328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24861387165356,13.102120851969207]}"
16785,2.5134614,10.367708060668729,0.4874554,3401.4702703389903,8.513461,0.022561163,0.9544839914327083,0.3145898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24953632796125,13.102123538454869]}"
16786,2.4444246,10.019065533272093,0.33498272,3501.4282800023198,8.444425,0.010008855,0.8666700331752197,0.27618766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25045878447465,13.102126221641104]}"
16787,2.3227444,11.222312038082999,0.21995717,3601.3886210738215,8.322744,0.023518505,0.16827555177913725,0.1473248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25138124119351,13.10212890152791]}"
16788,2.3514986,11.415469403118067,0.36309937,3701.3511046643494,8.351499,0.030693471,0.6725458559044281,0.15253936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25230369811759,13.102131578115282]}"
16789,2.6084492,10.471425883805324,0.68588847,3801.3155617496423,8.608449,0.011150773,1.0,0.16981909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25322615524661,13.102134251403216]}"
16790,2.6435695,9.979903771125954,0.8995318,3901.2818406262318,8.64357,0.008329625,1.0,0.25173262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25414861258034,13.102136921391711]}"
16791,1.8582441,10.535570082328283,0.8690825,4001.249804748511,7.858244,0.028961249,1.0,0.34498078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25507107011852,13.102139588080762]}"
16792,1.3732034,11.908786486237197,0.7187221,4101.219330881975,7.3732033,4.1402683,0.9797084626709041,0.6555758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2559935278609,13.102142251470365]}"
16793,0.4786927,14.555158217603672,0.28515917,4201.190307520001,6.4786925,14.806071,0.36913676282968727,0.6246057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2569159858072,13.10214491156052]}"
16794,1.8030665,9.574270765019763,0.56140846,4123.105625617661,7.8030663,0.008329625,0.9713927644581732,0.5054781,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25783844395721,13.102147568351219]}"
16795,1.9080663,10.180399996404514,0.1870399,4026.1644278394792,7.9080663,0.010809562,0.9160877287663561,0.30502963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25876090231066,13.102150221842463]}"
16796,1.2651153,9.928837029324812,0.11393766,3929.3765408777,7.2651153,0.015340885,0.8842233117175337,0.46749392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25968336086729,13.102152872034242]}"
16797,0.7519858,10.59523446413392,0.30601603,3832.75357934736,6.7519855,0.025218034,0.9627607461490734,0.3942207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26060581962685,13.102155518926562]}"
16798,0.6491054,11.514228351383629,0.44691193,3736.3083384538813,6.6491055,0.122281134,1.0,0.33482528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2615282785891,13.102158162519412]}"
16799,0.94067085,11.62795688113492,0.48372042,3640.0549446402592,6.940671,0.0832041,1.0,0.18002401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26245073775375,13.102160802812792]}"
16800,0.9721244,11.776715806023079,0.47665057,3544.00902933387,6.9721246,0.07358112,0.991674168682601,0.14001097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2633731971206,13.102163439806699]}"
16801,1.2326186,11.851578064062998,0.48533627,3448.1879299133334,7.232619,0.031743456,0.98334836498617,0.11743767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26429565668936,13.102166073501126]}"
16802,1.388025,11.161755386247311,0.48527175,3352.6109228480423,7.3880253,0.019443685,1.0,0.14141434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26521811645979,13.102168703896075]}"
16803,1.3746014,10.636953156652343,0.38686967,3255.764119219941,7.522078,0.009540868,0.8238112006329185,0.1472692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26614057643164,13.102171330991538]}"
16804,0.78732085,10.409635013984026,0.37801084,3157.5306807693887,7.187321,0.012450321,0.6716664999371543,0.22860777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26706303660465,13.102173954787515]}"
16805,0.48053297,11.70950966458514,0.32711256,3059.411708155671,6.880533,0.42054743,0.46382833249397604,0.36115697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26798549697858,13.102176575284]}"
16806,0.32692623,12.952131741885706,0.09662776,2961.4185789921694,6.7269263,1.0058681,0.0,0.34724936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26890795755315,13.102179192480992]}"
16807,0.4039402,10.803104954008699,0.029290998,2863.5642126552707,6.8039403,0.24400929,0.0,0.30205792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26983041832814,13.102181806378486]}"
16808,0.742092,10.005533687839554,0.15027879,2765.863337187866,7.142092,0.008829263,0.508388472053229,0.25613412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27075287930327,13.10218441697648]}"
16809,2.740465,9.53364434782732,0.13303399,2668.332812825267,7.2404647,0.008362186,0.9153157785729968,0.3876056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27167534047831,13.102187024274969]}"
16810,1.6227636,9.485827991182601,0.1291472,2570.9920264364882,6.1227636,0.22456934,0.6389832292112592,0.8334576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27259780185298,13.102189628273951]}"
16811,0.39788675,13.218478301952219,0.20133542,2473.8633753705963,4.8978868,1.6671733,0.25608648649813276,0.46125886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27352026342706,13.102192228973424]}"
16812,1.6881305,11.138460853250407,0.28675723,2376.9728648009427,6.1881304,0.7253638,0.7917179939076463,0.9161678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27444272520027,13.10219482637338]}"
16813,2.7865636,9.97866761729141,0.3943389,2280.350850198276,7.2865634,0.024571106,0.9073056548929892,0.7186953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27536518717237,13.102197420473821]}"
16814,4.254166,9.134089572194679,0.4972939,2184.0329667841556,8.754166,0.015906608,0.915427850472283,0.9599232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2762876493431,13.102200011274741]}"
16815,5.4017525,9.076555976919202,0.57675296,2088.06130178211,10.237272,0.008329623,1.0,0.6649491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27721011171222,13.102202598776138]}"
16816,6.0369606,9.211489542141027,0.4938176,1992.4858845171275,11.053936,0.008329623,0.9833484847834759,0.5353789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27813257427947,13.102205182978006]}"
16817,6.264207,9.384140303076967,0.4370924,1897.3665961010277,11.845998,0.008329623,0.8113808796283891,0.47319102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27905503704459,13.102207763880346]}"
16818,5.5288544,9.87868922818954,0.47896588,1802.7756377319947,11.811962,0.013617232,0.9916742359921361,0.47762582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.27997750000733,13.10221034148315]}"
16819,5.4991846,10.34008188254813,0.548007,1708.8007490635061,11.909247,0.018376632,1.0,0.39353493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28089996316744,13.102212915786419]}"
16820,4.0642715,9.771663848848037,0.530148,1615.549442140351,11.8813095,0.009354978,0.9916742344214894,0.35400507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28182242652468,13.102215486790147]}"
16821,3.4393291,10.287069398113454,0.47832954,1523.1546211727818,11.83933,0.012221421,1.0,0.3015082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28274489007879,13.102218054494331]}"
16822,3.252948,9.922411857372216,0.48088264,1431.7821063276353,11.720139,0.010549014,1.0,0.36059868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2836673538295,13.102220618898968]}"
16823,2.426993,9.735269118187029,0.50594085,1341.640786499874,11.162638,0.013892287,1.0,0.51537025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28458981777656,13.102223180004057]}"
16824,1.1940653,10.098327888780393,0.47465664,1252.9964086141667,10.094066,0.024094103,0.9916742721467795,0.5796028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28551228191975,13.10222573780959]}"
16825,0.67273426,10.328770964506216,0.42147025,1166.1903789690602,9.572735,0.03407794,0.9224904650135208,0.44443417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28643474625879,13.10222829231557]}"
16826,1.005901,9.884683375842906,0.35483697,1077.0329614269008,9.625398,0.012939489,0.9208980582066199,0.31279242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28735721079343,13.102230843521987]}"
16827,0.06928606,14.245900331508686,0.42238486,984.8857801796104,8.947392,0.79296935,0.9268067129084923,0.2792885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2882796755234,13.102233391428843]}"
16828,1.7280858,9.130333090131115,0.44422454,894.4271909999159,10.224442,0.010856744,1.0,0.71793747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28920214044848,13.102235936036132]}"
16829,3.7253368,8.948644205435537,0.36419702,806.2257748298549,10.689253,0.0091842525,1.0,0.7601721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2901246055684,13.102238477343851]}"
16830,3.6924436,9.239502096272156,0.30460805,721.1102550927978,9.378531,0.016062463,0.8352340022246302,0.97631854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29104707088291,13.102241015351998]}"
16831,4.4596004,9.748085509681488,0.39177364,640.3124237432849,8.659601,0.0252783,0.9784748993638462,0.9040364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29196953639176,13.10224355006057]}"
16832,2.8350444,9.845162431542013,0.4006336,565.685424949238,7.0350447,0.048699643,0.46102589375671654,1.3365201,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29289200209469,13.102246081469561]}"
16833,0.52463573,12.799938404119384,0.2528353,500.0,4.724636,0.9734262,0.7751530777810509,0.8607772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29381446799145,13.102248609578972]}"
16834,0.429166,13.658678444229361,0.19552875,400.0,4.60873,1.3296723,0.911092747436514,0.47805563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2947369340818,13.102251134388794]}"
16835,0.12957044,13.840138086864613,0.3796078,300.0,4.244272,1.7162273,1.0,0.89758635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29565940036547,13.102253655899032]}"
16836,1.3343889,10.406382711145763,0.5146188,200.0,5.4343886,0.6865241,1.0,1.4782794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29658186684222,13.102256174109675]}"
16837,7.711821,7.741899322358153,0.4137838,100.0,7.711821,0.008391167,0.9014319218028277,2.3129025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.29750433351177,13.102258689020722]}"
16838,4.646511,10.445685068862254,0.69165206,2500.0,17.129604,0.00964068,1.0,0.17811102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18865170366935,13.10284332662803]}"
16839,5.0355577,10.349314216101272,0.5039854,2500.0,17.00735,0.010098111,0.9873345461374581,0.20563991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1895741494294,13.102846227775993]}"
16840,3.3601599,10.327070065796914,0.36613938,2500.0,16.860012,0.01121378,0.6733332263531036,0.22396988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1904965954116,13.102849125624525]}"
16841,2.8540685,10.011103588607554,0.33554935,2501.999200639361,16.704918,0.009759188,0.904116271706498,0.2785077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19141904161572,13.102852020173621]}"
16842,2.7033498,9.930967669645048,0.33335084,2507.9872407968905,16.549688,0.008329604,0.8999404194344345,0.26487422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19234148804145,13.10285491142328]}"
16843,2.2926548,10.267631239670557,0.3589177,2517.935662402834,16.13449,0.008329604,0.9522998906928787,0.19093676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19326393468859,13.102857799373496]}"
16844,2.8458872,9.038465887916075,0.30390966,2500.0,15.945888,0.008670771,0.8962575711885152,0.65164095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19418638155686,13.102860684024265]}"
16845,1.0542525,9.590717984203271,0.14683375,2400.0,14.154253,0.024428068,0.7101626274124383,0.8131054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.195108828646,13.102863565375586]}"
16846,0.24712142,11.695643636155863,0.14770235,2300.0,13.347122,0.18740353,0.763632281387496,0.37597463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19603127595579,13.10286644342745]}"
16847,0.17262547,13.623228439544858,0.1776973,2200.0,13.272626,0.53286207,0.841074211003879,0.24458224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19695372348595,13.102869318179858]}"
16848,0.68430275,10.986212353221273,0.2527135,2100.0,13.784303,0.15214747,0.6660465650065557,0.35162738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19787617123625,13.102872189632805]}"
16849,1.2142869,10.563267321232152,0.39304918,2000.0,14.314287,0.013296776,0.9054957937208772,0.20648812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1987986192064,13.102875057786287]}"
16850,1.1281945,10.689506167480655,0.4621961,1900.0,14.427779,0.010842728,0.9771515985768287,0.15159732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19972106739617,13.102877922640301]}"
