system:index,HAND,TWI,builtup,dist_water,elevation,flow_accum,impervious,slope,lon,lat,log_flow_accum,flood_haz
3142,0.80741096,10.457230761251584,0.4125687,1612.4515496597098,10.107411,0.14540525,0.6744850491828518,0.33583695,80.25447111433016,12.994538160386128,0.1357585045187131,2.0
3143,0.24351606,12.448512829357192,0.39695126,1711.724276862369,9.543516,0.43499207,0.9478879753628778,0.2646094,80.25539317309301,12.99454080443214,0.3611593230639111,
3144,0.29742652,12.85201299425875,0.4764816,1649.2422502470642,9.597426,0.50320077,0.9839481504004716,0.23140305,80.25631523205965,12.99454344520672,0.4075966813575407,2.0
3145,0.43060452,10.769298517060228,0.45502296,1552.4174696260025,9.693306,0.16716543,0.995049341790168,0.2600032,80.2572372912298,12.994546082709864,0.1545780998988554,2.0
3146,0.69762284,10.999833079455945,0.4183564,1456.0219778561036,9.828073,0.023447137,0.9285812508532212,0.18697633,80.25815935060324,12.994548716941573,0.0231764755425447,2.0
3147,0.45007473,11.968067093184912,0.41652045,1360.1470508735445,9.550076,0.5217769,0.9020681664287146,0.41191825,80.25908141017969,12.994551347901837,0.4198786652522528,3.0
3148,0.463416,9.816159906769665,0.43254897,1264.9110640673518,9.5634165,0.015473998,0.836478068475257,0.45159024,80.26000346995889,12.994553975590655,0.0153554965898553,1.0
3149,0.1973217,13.529049223724762,0.49268067,1170.4699910719626,9.297322,0.65231663,0.9416944539342376,0.27102873,80.26092552994061,12.994556600008028,0.5021783213823745,3.0
3150,0.6862277,11.485413946742858,0.6023027,1077.0329614269008,9.786228,0.50523466,1.0,0.4352346,80.2618475901246,12.994559221153946,0.4089488063123185,2.0
3151,1.5384533,9.928767008816925,0.5934176,984.8857801796104,9.937235,0.008333184,0.9525120536068424,0.27192444,80.26276965051059,12.99456183902841,0.0082986547155105,2.0
3152,3.0264742,10.341705239448595,0.5885922,894.4271909999159,9.96757,0.008333184,1.0,0.17421584,80.26369171109835,12.994564453631416,0.0082986547155105,2.0
3153,3.013634,10.067596605057162,0.5936909,800.0,9.962877,0.008333184,0.9916706357827968,0.23891579,80.2646137718876,12.99456706496296,0.0082986547155105,2.0
3154,3.0942593,10.389353944405247,0.504046,700.0,10.05164,0.008333184,0.8873093044958527,0.19559194,80.2655358328781,12.994569673023038,0.0082986547155105,2.0
3155,3.456579,10.37822511064095,0.52811414,600.0,10.268214,0.008333183,0.8655151877658296,0.1810944,80.2664578940696,12.994572277811647,0.0082986537237748,2.0
3156,4.399756,9.48712005421833,0.4795507,500.0,9.911452,0.01197193,0.8829620729140908,0.597361,80.26737995546186,12.994574879328788,0.0119008333264416,2.0
3157,3.1054027,9.288933051638608,0.4749071,400.0,8.405403,0.024757462,0.9590307113947772,1.1074525,80.26830201705461,12.994577477574452,0.0244559621518408,2.0
3158,1.0394434,10.112662782509034,0.48656514,300.0,6.3394437,0.07037127,1.0,0.8180148,80.2692240788476,12.994580072548638,0.0680055695981332,2.0
3159,0.82595515,10.671085611111808,0.44740322,200.0,5.6604815,0.4583241,1.0,1.4880624,80.27014614084057,12.994582664251343,0.377287899692853,2.0
3160,0.0,9.943710153182412,0.29564443,100.0,1.911881,0.46456546,1.0,2.702591,80.27106820303328,12.994585252682564,0.3815585841358273,2.0
3161,1.2685554,10.591090107779396,0.38955265,1788.8543819998315,13.568556,0.3017116,0.6859139074308143,1.2502015,80.19637892587447,12.995269172990415,0.2636800138740943,
3162,0.0,11.841647176113405,0.35064957,1700.0,12.3,0.26819035,0.6050295655478128,0.58667624,80.19730097462691,12.99527202333471,0.2375909630449402,1.0
3163,0.7763246,9.45496601665345,0.4050434,1612.4515496597098,13.076324,0.035268627,0.8215374042096243,0.58938384,80.19822302359901,12.995274870407556,0.0346609360370449,
3164,2.3610613,10.286355294854127,0.39379352,1526.4337522473747,12.907704,0.027274545,0.925822467061422,0.7044227,80.19914507279054,12.995277714208951,0.0269092223873853,
3165,2.8980238,9.361534282222385,0.33370927,1442.2205101855957,13.398024,0.017470457,0.991670432291254,0.62539256,80.20006712220123,12.99528055473889,0.0173196030236575,
3166,2.556801,11.921013530480874,0.2711163,1360.1470508735445,13.056801,0.10863856,0.9434038795951764,0.4456093,80.20098917183084,12.995283391997372,0.103132740007362,
3167,3.929716,10.299535403445764,0.40077895,1280.6248474865697,13.678308,0.04050957,0.8983344852798998,0.51529884,80.20191122167911,12.995286225984392,0.0397105643104566,
3168,6.762933,9.903053662718602,0.45757774,1204.1594578792296,14.174704,0.010509817,1.0,0.3494651,80.20283327174579,12.995289056699947,0.0104549728069263,
3169,7.6678467,9.943407003382632,0.4363363,1131.370849898476,14.267846,0.011005768,1.0,0.36008838,80.20375532203063,12.995291884144033,0.0109456452643938,
3170,7.109786,9.955144645839566,0.3916508,1063.014581273465,13.709785,0.014934908,0.875056761058736,0.41164443,80.20467737253337,12.995294708316646,0.01482448038807,
3171,6.868029,9.327449803647973,0.41075715,1000.0,13.468029,0.011341013,0.9336521050395268,0.5915127,80.20559942325376,12.99529752921778,0.0112771858352004,
3172,6.002798,9.286837926844443,0.4399108,943.3981132056604,12.602798,0.013293386,0.9910424675384484,0.7134323,80.20652147419155,12.995300346847436,0.0132058042624382,2.0
3173,4.698039,11.900782684192478,0.4446901,894.4271909999159,11.942404,0.091396645,0.9101668594233804,0.3091125,80.20744352534649,12.99530316120561,0.087458201731918,2.0
3174,3.1461577,11.2675976656034,0.45091704,854.4003745317531,11.646158,0.14057727,0.9901301174395098,0.5372605,80.20836557671832,12.995305972292297,0.1315345114337207,2.0
3175,2.5207868,11.038650814134458,0.4689402,824.6211251235321,11.020786,0.13168485,1.0,0.5980265,80.20928762830681,12.995308780107496,0.1237075399601512,2.0
3176,1.8729444,9.86562881859212,0.50745493,806.2257748298549,10.388698,0.020046948,1.0,0.56235814,80.21020968011167,12.995311584651194,0.0198486536879294,2.0
3177,1.2889102,10.878349044424368,0.5532183,800.0,10.401811,0.53790283,1.0,0.38792756,80.21113173213269,12.9953143859234,0.4304196896337103,2.0
3178,0.6234088,12.662594196228074,0.57686794,800.0,10.327181,1.2153258,1.0,0.4146168,80.21205378436959,12.9953171839241,0.7953994807168318,2.0
3179,2.2194493,10.488169194691444,0.5104059,800.0,10.747726,0.39898703,1.0,0.48357284,80.21297583682212,12.9953199786533,0.3357484247325777,2.0
3180,2.6665497,11.750366928401007,0.5456207,800.0,11.001195,0.09774503,1.0,0.33887765,80.21389788949004,12.99532277011099,0.0932581030069448,2.0
3181,2.5174603,9.931300517308324,0.47721788,806.2257748298549,11.01746,0.039383896,1.0,0.6679445,80.21481994237308,12.995325558297168,0.0386281299182046,2.0
3182,3.0845146,8.5185984735603,0.35262027,824.6211251235321,11.584515,0.008693033,0.840121186503924,1.104982,80.21574199547099,12.99532834321183,0.0086554661449158,1.0
3183,1.9039468,9.094262695581786,0.24015552,854.4003745317531,11.3149805,0.0133393565,0.6979054172566032,0.90446466,80.21666404878356,12.995331124854973,0.0132511706468293,1.0
3184,0.4212071,12.493166659235332,0.12532695,894.4271909999159,11.254327,0.7356695,0.2266064783711203,0.69154465,80.21758610231048,12.995333903226594,0.5513932179292189,1.0
3185,0.95304537,10.882982090969804,0.023220772,943.3981132056604,12.008451,0.37938815,0.0,0.6804261,80.21850815605151,12.995336678326687,0.3216400312865485,1.0
3186,3.0976355,10.129335952884825,0.0,1000.0,12.9323435,0.033415183,0.0,0.42889422,80.21943021000642,12.995339450155257,0.0328690290409342,1.0
3187,5.312502,10.919909675628618,0.0,1063.014581273465,13.081808,0.059342496,0.0,0.5518201,80.22035226417495,12.995342218712286,0.0576484288740805,
3188,4.403773,9.355111008421597,0.0,1131.370849898476,14.210369,0.018290564,0.0,1.0073198,80.22127431855685,12.995344983997782,0.0181253037281162,
3189,4.0002713,8.816889058062443,0.0,1204.1594578792296,15.600272,0.011369374,0.0,1.0197186,80.22219637315185,12.995347746011738,0.0113052284063803,
3190,4.6120887,9.482989653329644,0.0,1272.7922061357856,16.21209,0.018737506,0.0,0.6889406,80.2231184279597,12.99535050475415,0.0185641214486515,
3191,4.7471814,9.515584469433534,0.0,1345.362404707371,16.347181,0.010472746,0.0,0.4494302,80.22404048298019,12.995353260225016,0.0104182866912884,
3192,5.7389283,10.3785687092197,0.0,1421.2670403551897,16.288378,0.017450223,0.0,0.3026365,80.224962538213,12.995356012424333,0.0172997162534266,
3193,5.8160286,10.460837131134795,0.0,1500.0,16.316029,0.022135591,0.0,0.332919,80.22588459365792,12.99535876135209,0.0218941551926835,
3194,5.454699,10.654079633993913,0.0,1431.7821063276351,16.341051,0.014348636,0.0,0.19471204,80.22680664931471,12.995361507008294,0.0142466685607925,
3195,3.4479127,10.765001369268116,2.1206963e-05,1334.1664064126337,16.247913,0.028613618,0.0,0.18280448,80.22772870518308,12.995364249392937,0.0282118936255016,
3196,2.9906063,11.684440510791378,0.00084519875,1236.931687685298,15.7906065,0.08933302,0.0,0.25548306,80.22865076126281,12.995366988506014,0.0855656006919065,
3197,3.2312489,11.24086039384516,0.0020109855,1140.175425099138,16.031248,0.11852141,0.0,0.5523739,80.22957281755363,12.995369724347524,0.1120076434724912,
3198,3.9085793,9.706742117281667,0.0,1044.030650891055,16.70858,0.06038444,0.0,0.800605,80.23049487405528,12.99537245691746,0.0586315216170388,
3199,3.9406826,9.063300879388963,0.0,948.6832980505138,16.740683,0.008333159,0.0,0.6308266,80.23141693076754,12.995375186215824,0.0082986299221181,
3200,3.734432,9.64187044753831,0.0,854.4003745317531,16.534431,0.0150562115,0.0,0.6068496,80.23233898769011,12.995377912242608,0.0149439917484687,
3201,2.6749172,10.565565179040544,0.014581307,761.5773105863909,15.474917,0.053874005,0.0705300642292725,0.6447968,80.2332610448228,12.995380634997812,0.0524729031255161,
3202,2.5042088,9.811442143826342,0.08432202,670.820393249937,15.233208,0.01584883,0.1312377104850713,0.49578378,80.23418310216529,12.99538335448143,0.0157245487159749,
3203,6.0701723,9.978157943178726,0.07303222,583.0951894845301,15.270172,0.0097946925,0.0,0.3037288,80.23510515971738,12.995386070693458,0.0097470354375801,
3204,5.184398,10.532829549147923,0.083836794,500.0,14.384398,0.02723261,0.065716174199552,0.34484032,80.23602721747878,12.995388783633896,0.0268683999449774,
3205,5.0409765,10.915135832758688,0.06530834,424.2640687119285,14.240976,0.036792327,0.3251126272009796,0.2746867,80.23694927544928,12.995391493302735,0.036131645932624,
3206,4.45268,10.033198876043748,0.01893253,360.5551275463989,13.652679,0.038394082,0.0012482067178026,0.58316046,80.23787133362859,12.995394199699978,0.0376753677989058,
3207,3.2632148,10.686091404671808,0.025047624,316.227766016838,12.463215,0.09130196,0.0,0.8785551,80.23879339201646,12.995396902825616,0.0873714421583859,1.0
3208,3.495912,9.693574262417524,0.056002293,300.0,12.127498,0.048576,0.0,1.0614972,80.23971545061265,12.995399602679653,0.047433053234632,1.0
3209,3.6435316,10.032269229802598,0.043681186,316.227766016838,11.262314,0.0296345,0.0,0.65362054,80.24063750941691,12.995402299262071,0.0292038848969022,1.0
3210,3.5595248,9.315378136768388,0.21452506,360.5551275463989,10.959525,0.011456007,0.5146019542808418,0.5811834,80.241559568429,12.995404992572883,0.0113908838473953,
3211,2.4254727,10.092784675990616,0.46843576,424.2640687119285,9.825473,0.06414897,0.9839784987502488,0.80631423,80.24248162764864,12.99540768261208,0.0621753905175478,
3212,1.2915516,10.992376444416472,0.42137364,500.0,8.691551,0.07607717,0.8413617462903173,0.45839262,80.24340368707558,12.995410369379655,0.0733221784987394,
3213,0.9781306,10.057725352503226,0.30542013,583.0951894845301,8.378131,0.12946214,0.4051963222180128,0.42778075,80.2443257467096,12.995413052875609,0.1217415371078299,
3214,0.2646747,12.234771035478978,0.21368635,670.820393249937,7.6646748,0.63556296,0.2120931361656941,0.42622826,80.24524780655042,12.995415733099932,0.4919870631281762,1.0
3215,0.6419242,11.17753793518628,0.22458592,761.5773105863909,8.041924,0.38505343,0.0975888860048312,0.49588355,80.24616986659778,12.995418410052627,0.3257387165125332,3.0
3216,1.5830305,9.760227558755028,0.18830532,854.4003745317531,8.98303,0.014519006,0.2966025830805275,0.47428077,80.24709192685145,12.99542108373369,0.014414614460144,3.0
3217,2.8909204,9.840026674899487,0.18410587,948.6832980505138,9.466129,0.008333158,0.0952587550740543,0.30511796,80.24801398731117,12.995423754143117,0.0082986289303824,1.0
3218,2.6489613,9.046812814327842,0.28133938,1044.030650891055,9.2462635,0.008333158,0.0849185311447481,0.71485543,80.24893604797668,12.995426421280904,0.0082986289303824,3.0
3219,0.3993718,13.37097378741041,0.3069641,1140.175425099138,7.199372,1.249101,0.8312846804172263,0.6429575,80.24985810884773,12.995429085147045,0.8105305808171835,3.0
3220,3.3252182,8.68775174719732,0.40473375,1236.931687685298,10.125218,0.10372787,0.8646959424204997,1.2863318,80.25078016992408,12.99543174574154,0.0986934229049076,5.0
3221,3.5250614,10.558228767282037,0.37654126,1334.1664064126337,10.31689,0.012152121,0.7948835717441374,0.19235124,80.25170223120547,12.995434403064383,0.0120788767624523,3.0
3222,3.6848004,10.51713129427126,0.2761459,1431.7821063276351,10.695836,0.008333157,0.3450849781589141,0.14716429,80.25262429269164,12.995437057115575,0.0082986279386467,2.0
3223,1.3084104,10.172221290693834,0.26136416,1529.7058540778355,10.608411,0.011705095,0.2874740435109544,0.26061264,80.25354635438235,12.995439707895112,0.0116371202949153,2.0
3224,0.663896,11.902057083489726,0.37873057,1627.8820596099706,10.079224,0.30713737,0.5373833224813811,0.31628147,80.25446841627733,12.995442355402986,0.2678395324090982,2.0
3225,0.35620993,12.673603781196917,0.43350682,1711.724276862369,9.826479,0.4361348,0.9167064366476804,0.22916414,80.25539047837636,12.9954449996392,0.3619553380866397,
3226,0.84954536,10.188138210190925,0.4441856,1676.3054614240211,10.149546,0.009972126,1.0,0.24656671,80.25631254067916,12.99544764060374,0.0099227324525337,
3227,0.9529585,10.205746024330194,0.44778037,1581.1388300841895,10.179309,0.008333157,0.9666825990473524,0.20833324,80.2572346031855,12.995450278296614,0.0082986279386467,2.0
3228,0.9289199,11.309875480720738,0.44434494,1486.606874731851,10.048276,0.03045908,0.9088560929237758,0.24100383,80.25815666589509,12.995452912717814,0.0300044116807733,2.0
3229,1.3420393,9.57345418654154,0.454172,1392.838827718412,10.4420395,0.011287835,0.9599640565416874,0.4514435,80.25907872880771,12.995455543867337,0.0112246027821456,2.0
3230,1.4942123,9.420437958459784,0.4914051,1300.0,10.594213,0.008355336,1.0,0.45410416,80.26000079192309,12.99545817174518,0.0083206234030706,1.0
3231,0.9057825,10.506386964808485,0.4862488,1200.0,10.005783,0.029566456,0.9750119891354656,0.4584163,80.26092285524099,12.995460796351336,0.0291377971264721,1.0
3232,1.3991705,10.5593142915055,0.6290351,1100.0,10.40401,0.011975981,1.0,0.24444951,80.26184491876117,12.995463417685809,0.0119048363938901,
3233,1.666331,10.24329744165136,0.58631194,1000.0,10.20597,0.008333157,1.0,0.21998702,80.26276698248334,12.99546603574859,0.0082986279386467,
3234,1.5385613,10.062892138584475,0.5157646,900.0,9.838561,0.012334,0.972763247475169,0.3121638,80.26368904640728,12.995468650539678,0.0122585559399015,
3235,1.2795874,10.255873455339133,0.4797287,800.0,9.579588,0.017758211,0.9544798979356396,0.38049105,80.26461111053273,12.995471262059068,0.0176023761650168,1.0
3236,1.75902,9.70677020225186,0.45677203,700.0,10.05902,0.011746758,0.8807428519772103,0.4380885,80.26553317485943,12.995473870306755,0.0116783004198035,2.0
3237,1.9535699,9.45476896217856,0.4202817,600.0,10.25357,0.008333156,0.7942113785890418,0.5836551,80.26645523938713,12.995476475282745,0.008298626946911,2.0
3238,2.1344848,11.340063866242463,0.41555908,500.0,9.346934,0.38417554,0.9205325386895328,0.63102853,80.26737730411558,12.995479076987024,0.3251046844126818,2.0
3239,1.3425658,11.28173224292246,0.4808764,400.0,8.376597,0.46069816,0.9837502984476126,0.93255,80.26829936904454,12.995481675419592,0.3789145132038133,2.0
3240,1.1006297,11.393678900915605,0.52556604,300.0,7.3383703,0.46775615,1.0,0.87010837,80.26922143417374,12.995484270580446,0.3837348060402475,
3241,4.1643105,10.99714564816354,0.4343147,200.0,6.367865,0.38713515,1.0,1.0044574,80.27014349950294,12.995486862469583,0.3272405771047815,
3242,2.669072,9.628534561697586,0.30806473,100.0,4.246669,0.29233742,1.0,2.4305928,80.27106556503188,12.995489451087003,0.256452532254527,
3243,3.092841,9.224361227391212,0.4632614,2012.4611797498108,16.235306,0.008333139,0.977950354290596,0.57325613,80.19453191391383,12.996167644573188,0.0082986100874037,
3244,3.5380464,8.91135803543746,0.44983125,1923.5384061671343,16.22485,0.008333139,0.8872205709216613,0.8864909,80.19545396556235,12.996170501665862,0.0082986100874037,
3245,1.8619869,9.062231654285432,0.4970745,1835.7559750685816,14.161987,0.01797056,1.0,1.1235504,80.19637601743104,12.99617335548686,0.0178109982602538,
3246,0.2691913,12.16307132004773,0.44670644,1749.28556845359,13.22386,0.44570833,0.938335751937838,0.86251986,80.19729806951966,12.99617620603618,0.3685993952303033,
3247,2.0003805,9.528166199346645,0.38903344,1664.331697709324,14.418738,0.08907241,0.9880043172236826,0.88382447,80.19822012182794,12.996179053313815,0.0853263339349894,
3248,4.4821024,8.74643253115777,0.5055299,1581.1388300841895,15.035006,0.01314068,0.6944473865573143,1.2712642,80.19914217435567,12.996181897319763,0.01305509025417,
3249,4.479308,8.744079040002253,0.3349912,1500.0,14.979308,0.009447414,0.8266919626192794,0.91325676,80.20006422710256,12.996184738054025,0.00940306627974,
3250,3.8300197,9.832796567031844,0.3155502,1421.2670403551897,14.33002,0.03237751,0.9705502790434398,0.7427291,80.20098628006835,12.996187575516592,0.0318644044328692,
3251,4.0505567,10.52144186075305,0.24697044,1345.362404707371,14.550556,0.06913275,0.7053961227204224,0.6342945,80.20190833325282,12.99619040970746,0.0668478058110435,
3252,5.1601076,10.448439828409429,0.26074836,1272.7922061357856,14.439232,0.03657035,0.8575014852720189,0.36111298,80.2028303866557,12.996193240626628,0.0359175232387889,
3253,6.8377986,10.258583706987206,0.39319447,1204.1594578792296,14.264834,0.008333138,0.9916704819255612,0.18694052,80.20375244027674,12.996196068274092,0.008298609095668,
3254,6.571441,9.80050431658119,0.45844933,1140.175425099138,14.004916,0.008333138,0.9931506807933228,0.30747223,80.2046744941157,12.996198892649849,0.008298609095668,
3255,6.740066,9.426084964760156,0.4651815,1081.6653826391969,13.578719,0.008333138,0.9747229815416684,0.42903584,80.20559654817231,12.996201713753893,0.008298609095668,
3256,5.4014606,11.01869689855445,0.4659226,1029.5630140987,12.697419,0.08308508,0.9673099078374514,0.45257977,80.20651860244631,12.996204531586224,0.0798135244899998,2.0
3257,3.7055287,12.804950537724428,0.42011267,984.8857801796104,12.130952,0.11723005,0.8890668803789075,0.10091564,80.20744065693748,12.996207346146832,0.1108524523282963,2.0
3258,3.1926877,9.886325762172062,0.5061432,948.6832980505138,12.506628,0.008333138,0.957827369923372,0.32642892,80.20836271164553,12.996210157435724,0.008298609095668,2.0
3259,2.5232496,9.41919139335008,0.52560264,921.9544457292888,11.843255,0.085803136,1.0,0.64704835,80.20928476657025,12.996212965452884,0.0823199306780802,2.0
3260,1.6240125,11.771532843874349,0.5203022,905.5385138137416,10.950076,0.5599626,1.0,0.41500723,80.21020682171135,12.996215770198315,0.4446618466150818,2.0
3261,0.98539126,12.2934528211294,0.48623696,900.0,10.622629,0.7527001,1.0,0.28344736,80.21112887706859,12.996218571672015,0.5611575131518213,2.0
3262,0.423609,12.305544359142756,0.5282951,900.0,10.6660185,1.1769538,1.0,0.45645288,80.21205093264173,12.99622136987398,0.7779265601622717,2.0
3263,1.6688026,10.78098332899625,0.47314766,900.0,11.456441,0.5498072,0.974801858876015,0.47514796,80.21297298843051,12.996224164804204,0.4381305360976646,2.0
3264,2.5380025,11.801059333686368,0.3759046,900.0,11.33233,0.08166393,0.9662196685646776,0.27671933,80.21389504443466,12.996226956462683,0.0785005314385181,2.0
3265,3.2835011,9.883467738819949,0.2755923,905.5385138137416,11.783502,0.035608396,0.7612830600421351,0.74672484,80.21481710065397,12.996229744849416,0.0349890762397466,2.0
3266,4.4970126,9.107374449131685,0.21156934,921.9544457292888,12.997013,0.00882375,0.4546521384642591,0.6943937,80.21573915708815,12.9962325299644,0.008785048214601,1.0
3267,2.253297,8.994307277462358,0.17039381,948.6832980505138,13.038247,0.008333137,0.5406227488623321,0.70712674,80.21666121373696,12.996235311807627,0.0082986081039323,1.0
3268,1.7791673,9.90722676174998,0.083488226,984.8857801796104,12.62028,0.082859375,0.0459149240285357,0.7363737,80.21758327060013,12.996238090379096,0.0796051119424888,1.0
3269,1.2976105,11.469566041789369,0.0011912828,1029.5630140987,12.50276,0.58987015,0.0,0.6850669,80.21850532767745,12.996240865678804,0.4636523462305696,1.0
3270,1.0095369,11.661757183424108,0.0,1081.6653826391969,12.330485,0.41971505,0.0,0.42482826,80.21942738496863,12.996243637706748,0.3504561824623643,1.0
3271,1.1054586,11.653003127607672,0.0,1140.175425099138,12.705459,0.089400485,0.0,0.3112122,80.22034944247342,12.996246406462925,0.0856275311665301,1.0
3272,1.408948,11.14593510635852,0.0,1204.1594578792296,13.008948,0.08059118,0.0,0.5989343,80.22127150019159,12.996249171947326,0.0775082802623691,
3273,2.3364153,9.80679636433686,0.0,1272.7922061357856,13.936416,0.04464133,0.0,1.0233713,80.22219355812288,12.996251934159956,0.0436736016212511,
3274,3.686335,9.54927683285016,0.0,1345.362404707371,15.286336,0.02601063,0.0,0.92449844,80.22311561626704,12.996254693100804,0.0256781073186885,
3275,5.0611196,9.487937084353584,0.0,1414.213562373095,16.66112,0.010866802,0.0,0.4918265,80.22403767462379,12.996257448769873,0.0108081825951032,
3276,5.469577,9.959284742884703,0.0,1486.606874731851,16.802713,0.008333136,0.0,0.25535363,80.2249597331929,12.996260201167152,0.0082986071121966,
3277,6.334691,10.281103596390173,0.0,1552.4174696260025,16.834692,0.00880265,0.0,0.23705749,80.22588179197413,12.996262950292644,0.0087641325485483,
3278,5.566234,10.38201096216617,0.0,1456.0219778561036,16.444862,0.015032215,0.0,0.30837703,80.2268038509672,12.996265696146343,0.014920350906338,
3279,3.375403,10.871949961912094,0.0,1360.1470508735445,16.175404,0.048895672,0.0,0.25018778,80.22772591017188,12.996268438728244,0.0477378697494318,
3280,3.1578898,12.249928188214916,0.0,1264.9110640673518,15.95789,0.14041442,0.0,0.40514883,80.22864796958791,12.996271178038349,0.1313917226625116,
3281,4.188183,10.0760836805554,0.0,1170.4699910719626,16.988182,0.06316743,0.0,0.73072803,80.22957002921505,12.996273914076648,0.0612525940123802,
3282,5.0254364,9.617428369632233,0.0,1077.0329614269008,17.825438,0.009930201,0.0,0.49684682,80.23049208905302,12.99627664684314,0.0098812205443136,
3283,4.8493924,9.582671497330004,0.0,984.8857801796104,17.649393,0.008333136,0.0,0.4008968,80.23141414910158,12.996279376337824,0.0082986071121966,
3284,4.5176415,9.636763454642756,0.0,894.4271909999159,17.317642,0.011422845,0.0,0.4556517,80.2323362093605,12.996282102560691,0.0113580969111236,
3285,3.6860526,10.15367983885029,7.39759e-05,806.2257748298549,16.486053,0.016259568,0.0,0.46879503,80.23325826982949,12.996284825511742,0.0161287968417124,
3286,5.4396133,9.857354877328271,0.012592246,721.1102550927978,16.250565,0.015791038,0.0,0.47678757,80.23418033050832,12.996287545190974,0.0156676567432136,
3287,6.208828,9.474410058434763,0.03155341,640.3124237432849,15.408828,0.01196621,0.0,0.4923208,80.23510239139672,12.99629026159838,0.0118951809797745,
3288,5.4630504,10.789203030412317,0.028718686,565.685424949238,14.663051,0.0405684,0.0,0.5118513,80.23602445249448,12.996292974733958,0.0397671023170702,
3289,5.0286884,11.276499544177408,0.056436118,500.0,14.228688,0.0587257,0.0298295700144513,0.30801928,80.2369465138013,12.996295684597706,0.0570660151268745,
3290,4.6203675,11.394907085814832,0.13445958,447.21359549995793,13.820367,0.07535501,0.2021453876002221,0.31364566,80.23786857531695,12.99629839118962,0.0726508489222504,
3291,4.8987727,10.8020123108851,0.025139332,412.31056256176606,13.54432,0.045982406,0.0,0.47462466,80.23879063704118,12.996301094509697,0.0449565452335824,
3292,5.9549584,9.678708306543768,0.010310964,400.0,13.625183,0.02121183,0.0,0.8022143,80.23971269897372,12.99630379455793,0.0209899907285904,
3293,4.5584483,9.577499845295382,0.061592538,412.31056256176606,11.958448,0.030972425,0.0,1.1883312,80.24063476111435,12.99630649133432,0.0305024587993569,1.0
3294,3.048872,10.399098563614206,0.15364596,447.21359549995793,10.448873,0.057230458,0.2523422348657031,0.7244731,80.24155682346279,12.99630918483886,0.0556527133973159,1.0
3295,2.6924686,10.567296461149189,0.38199562,500.0,10.092469,0.058077917,0.9646543275859418,0.48710313,80.24247888601879,12.996311875071552,0.0564539762820626,
3296,1.5153055,10.722661913877785,0.4154382,565.685424949238,8.915306,0.07478262,0.9938973402725004,0.6285904,80.2434009487821,12.996314562032389,0.0721184271781396,
3297,0.74066263,11.087583121708164,0.2701889,640.3124237432849,8.140663,0.08065706,0.3156471090731883,0.39932576,80.24432301175248,12.996317245721364,0.0775692450315253,
3298,0.3117362,11.765697907544393,0.16033079,721.1102550927978,7.711736,0.3664852,0.0,0.2976843,80.24524507492967,12.99631992613848,0.3122418957382382,1.0
3299,0.32045266,12.810480663794303,0.17781259,806.2257748298549,7.720453,0.73230284,0.293505703971886,0.47974685,80.24616713831341,12.996322603283728,0.5494516447403105,1.0
3300,1.5098592,9.639656886898674,0.19675198,894.4271909999159,8.90986,0.015806744,0.146343646609916,0.58636194,80.24708920190345,12.996325277157109,0.0156831184651543,3.0
3301,2.508742,9.669305728019015,0.12486636,984.8857801796104,9.540631,0.008333134,0.0975018623637954,0.3534777,80.24801126569955,12.99632794775862,0.0082986051287251,1.0
3302,2.0826697,9.29078406030212,0.17485929,1077.0329614269008,8.882669,0.011913463,0.4831536958994656,0.73989344,80.24893332970144,12.996330615088253,0.0118430563394457,3.0
3303,0.31929705,13.51911881153777,0.4488747,1170.4699910719626,7.119297,1.2226783,0.9643629434601184,0.5717743,80.24985539390889,12.996333279146008,0.7987129101599502,5.0
3304,3.1898139,9.151838744790393,0.5301743,1264.9110640673518,9.989814,0.11146367,1.0,1.2049351,80.25077745832164,12.99633593993188,0.1056777683278756,5.0
3305,3.9290783,9.939195960181758,0.41692325,1360.1470508735445,10.729078,0.008532342,0.800172874666257,0.26293886,80.25169952293942,12.996338597445869,0.0084961473079317,3.0
3306,3.7292,10.582964788849468,0.5218453,1456.0219778561036,10.893963,0.012671111,0.7737232555100646,0.19768402,80.252621587762,12.996341251687966,0.0125915042384347,2.0
3307,1.6866391,9.960140503171406,0.36840352,1552.4174696260025,11.079418,0.010776888,0.680678630736027,0.31088957,80.2535436527891,12.996343902658172,0.0107192312131124,2.0
3308,0.7175806,10.765207691114254,0.35728738,1627.8820596099706,10.46981,0.12753962,0.4521447756363528,0.45202705,80.2544657180205,12.996346550356485,0.1200379314668906,2.0
3309,0.192648,12.769804788280789,0.43659067,1612.4515496597098,10.015087,0.3795532,0.9700450893478014,0.25521198,80.25538778345593,12.996349194782894,0.321759678628959,1.0
3310,0.56111723,11.558006230452282,0.4867517,1603.12195418814,10.296659,0.19703585,1.0,0.16634397,80.25630984909515,12.996351835937402,0.1798483760020343,
3311,0.70777166,10.625222109737486,0.4514839,1600.0,10.394708,0.011867915,0.9337570196466294,0.17482983,80.25723191493789,12.996354473820006,0.0117980435722537,2.0
3312,1.3585823,10.17690523441408,0.2741787,1503.3296378372909,10.580329,0.014318949,0.8854649811606705,0.31807905,80.2581539809839,12.9963571084307,0.0142174010748607,2.0
