lon,lat,slum,road_density,dist_industry
80.20756952066952,12.95551896105109,0,9.0,3374.3503390733795
80.20849142549713,12.955521763242276,0,3.0,3464.9781260178916
80.20941333054122,12.955524562172323,0,5.0,3555.5076033944238
80.21033523580152,12.95552735784123,0,11.0,3646.531944436911
80.21125714127781,12.955530150248991,1,9.0,3738.014998071858
80.21217904696982,12.9555329393956,1,16.0,3829.923893476031
80.2131009528773,12.95553572528106,0,19.0,3922.228694738467
80.214022859,12.955538507905365,0,0.0,3864.62025502991
80.21494476533766,12.955541287268508,0,0.0,3778.9883063147004
80.21586667189004,12.955544063370487,0,0.0,3694.0784402809436
80.25827460104571,12.955668238684142,0,9.0,1973.7201453124594
80.25919651740533,12.955670861507556,0,2.0,2023.2784280828455
80.26011843396755,12.955673481069638,0,4.0,2076.472967095896
80.26104035073215,12.955676097370391,0,4.0,2133.0317317411987
80.26196226769885,12.955678710409812,0,2.0,2192.6944050981224
80.2628841848674,12.955681320187894,0,4.0,2255.214654901697
80.20295712429277,12.956409087892382,0,8.0,2881.9406111723374
80.2038790313593,12.956411906592525,0,5.0,2970.9022910482754
80.2048009386436,12.956414722031308,0,4.0,3060.5455656786644
80.20572284614536,12.956417534208734,0,4.0,3150.8122597552438
80.20664475386438,12.956420343124798,0,2.0,3241.4137225377785
80.20756666180039,12.956423148779493,0,4.0,3332.0149796580386
80.20848856995312,12.95642595117282,0,9.0,3423.1396011083248
80.20941047832234,12.956428750304774,0,3.0,3514.746880315259
80.21033238690778,12.956431546175349,0,9.0,3606.8000411298644
80.21125429570921,12.956434338784543,1,8.0,3699.265797520686
80.21217620472636,12.956437128132354,1,18.0,3792.1139677906913
80.21309811395899,12.956439914218777,0,20.0,3885.317136183431
80.21402002340683,12.956442697043808,0,0.0,3814.521208369354
80.21494193306967,12.956445476607444,0,0.0,3727.7385842860403
80.2158638429472,12.956448252909684,0,0.0,3641.6339542094515
80.2167857530392,12.95645102595052,0,0.5,3556.2565655667822
80.21770766334542,12.956453795729953,0,1.0,3471.660073194367
80.25550616722757,12.956564548573734,0,18.0,1756.2070329995852
80.25642808630313,12.956567181371016,0,3.0,1795.0898385011803
80.25735000558208,12.956569810906744,0,5.5,1838.5950924074966
80.25827192506415,12.95657243718092,0,2.0,1886.4030055523258
80.25919384474909,12.956575060193533,0,4.0,1938.1952133088737
80.26011576463665,12.956577679944584,0,8.0,1993.6612225817678
80.26103768472656,12.956580296434067,0,5.0,2052.5032170388613
80.2619596050186,12.956582909661982,0,0.0,2114.439368128246
80.2628815255125,12.956585519628325,0,2.0,2179.2058707301344
80.20203233840613,12.957310452378248,0,8.0,2747.296509001766
80.20295424858004,12.957313274543294,0,13.0,2836.955559224104
80.20387615897194,12.957316093446751,0,4.0,2927.2846772464995
80.2047980695816,12.95731890908862,0,4.0,3017.8556008431215
80.20571998040873,12.957321721468894,0,4.0,3108.5387775509066
80.20664189145313,12.957324530587568,0,3.0,3199.7772165499364
80.2075638027145,12.95732733644464,0,4.0,3291.5247438775223
80.20848571419262,12.957330139040108,0,6.0,3383.739949164331
80.20940762588722,12.957332938373968,0,6.0,3476.3856154891855
80.21032953779806,12.957335734446216,0,6.0,3569.4282247419146
80.21125144992489,12.957338527256846,0,10.0,3662.837527873735
80.21217336226744,12.957341316805856,0,11.0,3756.5861709277833
80.21309527482545,12.957344103093243,0,12.0,3850.649369081885
80.21401718759871,12.957346886119009,0,13.0,3766.4113400698307
80.21493910058693,12.95734966588314,0,1.0,3678.4938883038967
80.21586101378989,12.957352442385638,0,1.0,3591.208736617882
80.2167829272073,12.9573552156265,0,0.0,3504.6031292642115
80.21770484083895,12.95735798560572,0,0.0,3418.728710694752
80.21862675468455,12.957360752323297,0,0.0,3333.6419875268857
80.25273771508577,12.957460827906042,0,4.0,1572.5632176486972
80.25365963687526,12.957463470678578,0,2.0,1597.1973763544986
80.25458155886889,12.957466110189332,0,1.0,1627.6129283610537
80.2555034810664,12.957468746438307,0,23.0,1663.4927802971604
80.25642540346756,12.9574713794255,0,5.5,1704.4918936845083
80.25734732607206,12.957474009150904,0,1.0,1750.250553825649
80.25826924887971,12.957476635614514,0,2.0,1800.4058949859016
80.25919117189024,12.957479258816331,0,2.0,1854.6012434581166
80.26011309510338,12.957481878756347,0,0.0,1912.4931784893665
80.26103501851888,12.957484495434564,0,1.0,1973.7564549107306
80.26195694213651,12.957487108850978,0,1.0,2038.087075871304
80.26287886595601,12.957489719005585,0,2.0,2105.203865275157
80.20202945914978,12.958214638762335,0,11.0,2703.7701949431607
80.20295137264931,12.958217461130936,0,5.0,2794.3052686504384
80.20387328636681,12.958220280237713,0,4.0,2885.082813094505
80.20479520030209,12.958223096082666,0,4.0,2976.451535372289
80.20571711445487,12.958225908665788,0,3.0,3068.358624157494
80.20663902882488,12.958228717987074,0,3.0,3160.7571166491425
80.20756094341189,12.958231524046528,0,6.0,3253.605147288288
80.20848285821563,12.958234326844138,0,6.0,3346.865303303809
80.20940477323587,12.958237126379906,0,1.0,3440.504070985764
80.21032668847236,12.958239922653824,0,5.0,3534.49135894836
80.21124860392482,12.958242715665891,0,3.0,3628.8000868721438
80.21217051959302,12.958245505416103,0,2.0,3723.4058299494604
80.2130924354767,12.958248291904464,0,0.0,3809.9440694630403
80.2140143515756,12.958251075130956,0,16.0,3720.36782000371
80.2149362678895,12.958253855095585,0,0.0,3631.335790008716
80.21585818441811,12.958256631798342,0,0.0,3542.8890080666242
80.21678010116119,12.95825940523923,0,0.0,3455.07241995879
80.2177020181185,12.95826217541824,0,0.0,3367.9353216526815
80.21862393528977,12.958264942335374,0,0.0,3281.53184268013
80.21954585267477,12.958267705990622,0,0.0,3195.9214849870677
80.22046777027323,12.958270466383984,0,0.0,3111.1697224485474
80.22138968808491,12.958273223515455,0,0.0,3027.348666004627
80.24996924462495,12.958357076674789,0,5.5,1435.8436559196377
80.25089116912633,12.95835972942396,0,7.0,1442.127383339632
80.25181309383261,12.958362378911126,0,5.0,1455.2717187217754
80.25273501874352,12.958365025136288,0,6.0,1475.09327191351
80.25365694385884,12.958367668099438,0,5.0,1501.3275946236856
80.25457886917829,12.958370307800577,0,2.0,1533.6456343988298
80.25550079470162,12.958372944239697,0,28.0,1571.6721405700914
80.25642272042857,12.958375577416795,0,5.0,1615.0039328060564
80.25734464635893,12.958378207331872,0,8.5,1663.2264092755788
80.2582665724924,12.958380833984924,0,4.0,1715.9272927620984
80.25918849882876,12.958383457375945,0,7.0,1772.707212029207
80.26011042536774,12.958386077504931,0,7.0,1833.1871822365113
80.26103235210908,12.958388694371882,0,3.0,1897.0133448781326
80.26195427905256,12.958391307976791,0,6.0,1963.8594695606462
80.2628762061979,12.95839391831966,0,7.0,2033.427746863366
80.20110466306807,12.959115999248938,0,5.0,2570.764758059703
80.20202657967518,12.959118825083149,0,9.0,2661.6521833787183
80.20294849650057,12.959121647655303,0,11.0,2753.1714892641085
80.20387041354395,12.959124466965404,0,4.0,2845.261702077493
80.20479233080509,12.959127283013444,0,4.0,2937.869135498367
80.20571424828374,12.959130095799413,0,6.0,3030.9463804766588
80.20663616597963,12.959132905323315,0,4.0,3124.451450308076
80.20755808389252,12.959135711585148,0,6.0,3218.3470554528917
80.20848000202217,12.959138514584904,0,7.0,3312.5999869230877
80.2094019203683,12.95914131432258,0,9.0,3407.180590659601
80.21032383893066,12.959144110798174,0,6.0,3502.0623183160806
80.21124575770902,12.95914690401168,0,3.0,3597.2213422831846
80.21216767670313,12.9591496939631,0,5.0,3692.636224893927
80.2130895959127,12.959152480652422,0,0.0,3767.0885503196655
80.21401151533752,12.95915526407965,0,12.0,3676.4682848668876
80.21493343497733,12.959158044244775,0,8.0,3586.346602506139
80.21585535483186,12.959160821147798,0,0.0,3496.762053240943
80.21677727490086,12.959163594788713,0,0.0,3407.7569984765873
80.2176991951841,12.959166365167514,0,0.0,3319.3780538448746
80.21862111568129,12.959169132284202,0,0.0,3231.6765877841735
80.21954303639222,12.959171896138772,0,0.0,3144.7092825427326
80.22046495731662,12.95917465673122,0,0.0,3058.538764734446
80.22138687845423,12.959177414061546,0,0.0,2973.234312843789
80.2223087998048,12.95918016812974,0,0.0,2888.8726491059465
80.22323072136808,12.959182918935802,0,0.0,2805.5388228352726
80.24259112288722,12.959239932304447,0,9.0,1492.2350333749862
80.24351304906641,12.959242611342727,0,15.0,1457.2750372484534
80.2444349754525,12.959245287118794,0,25.0,1428.473196649129
80.24535690204526,12.959247959632648,0,12.0,1406.2079550701449
80.24627882884442,12.959250628884282,0,5.0,1382.842922914289
80.24720075584976,12.959253294873696,0,2.0,1360.2716401465743
80.24812268306098,12.959255957600885,0,7.0,1344.776308729884
80.24904461047787,12.959258617065844,0,10.0,1336.6030473011078
80.24996653810015,12.959261273268572,0,4.5,1335.8862569800258
80.25088846592759,12.959263926209063,0,4.0,1342.6378801156668
80.25181039395991,12.95926657588732,0,4.0,1356.7464253329786
80.2527323221969,12.959269222303332,0,6.0,1377.9859390386305
80.25365425063828,12.9592718654571,0,5.0,1406.033297515337
80.25457617928379,12.95927450534862,0,10.0,1440.4908952350222
80.2554981081332,12.959277141977886,0,9.0,1480.9113426499637
80.25642003718623,12.9592797753449,0,18.0,1526.8211389420935
